1,1,0,0.999499,-7.80909e-05,-2.98687,0.00101348,-0.019336,-0.541582,0.706689
2,0.998999,-0.000156182,0.997499,-0.000389423,-2.98731,0.00303568,-0.0939401,-0.646944,0.581463
3,0.995999,-0.000622664,0.993507,-0.001008,-2.9882,0.00504386,-0.105675,-0.68937,0.52477
4,0.991014,-0.00139335,0.98754,-0.00192585,-2.98949,0.00702894,-0.111599,-0.716321,0.486885
5,0.984067,-0.00245836,0.979626,-0.00313145,-2.99115,0.00898207,-0.115372,-0.734902,0.459919
6,0.975186,-0.00380453,0.969798,-0.00461023,-2.99314,0.0108948,-0.117973,-0.748112,0.440329
7,0.964411,-0.00541593,0.9581,-0.00634522,-2.9954,0.0127589,-0.119811,-0.757501,0.426192
8,0.951788,-0.0072745,0.94458,-0.00831764,-2.99788,0.0145668,-0.121097,-0.763979,0.416336
9,0.937372,-0.00936078,0.929297,-0.0105076,-3.0005,0.0163112,-0.121958,-0.768127,0.409981
10,0.921222,-0.0116545,0.912316,-0.0128947,-3.00323,0.0179853,-0.122474,-0.770344,0.40657
11,0.903409,-0.014135,0.893708,-0.0154585,-3.00601,0.0195827,-0.122702,-0.77092,0.405682
12,0.884006,-0.016782,0.87355,-0.0181787,-3.00879,0.0210974,-0.122684,-0.770077,0.406982
13,0.863094,-0.0195755,0.851928,-0.0210358,-3.01156,0.022524,-0.122452,-0.767987,0.410196
14,0.840761,-0.0224961,0.828929,-0.0240105,-3.01429,0.0238572,-0.122032,-0.764789,0.415099
15,0.817096,-0.0255249,0.804648,-0.0270841,-3.017,0.0250923,-0.121443,-0.760592,0.4215
16,0.792199,-0.0286432,0.779184,-0.0302377,-3.01969,0.0262248,-0.120703,-0.755483,0.429246
17,0.766169,-0.0318322,0.75264,-0.0334524,-3.0224,0.0272508,-0.119823,-0.749522,0.438217
18,0.739111,-0.0350726,0.725123,-0.0367083,-3.02519,0.0281666,-0.118811,-0.742746,0.448328
19,0.711135,-0.038344,0.696744,-0.0399842,-3.02811,0.0289689,-0.117672,-0.735168,0.459528
20,0.682353,-0.0416243,0.667615,-0.0432568,-3.03127,0.0296549,-0.116406,-0.726773,0.471801
21,0.652878,-0.0448894,0.637853,-0.046501,-3.03474,0.0302223,-0.115009,-0.717516,0.48517
22,0.622828,-0.0481126,0.607575,-0.0496886,-3.03864,0.0306694,-0.11347,-0.707323,0.499694
23,0.592321,-0.0512645,0.576899,-0.0527887,-3.04308,0.0309947,-0.111776,-0.696084,0.515467
24,0.561477,-0.0543129,0.545946,-0.0557676,-3.0482,0.0311977,-0.109907,-0.68365,0.532622
25,0.530415,-0.0572223,0.514836,-0.0585887,-3.05411,0.0312782,-0.107835,-0.669831,0.551327
26,0.499256,-0.0599551,0.483689,-0.061213,-3.06096,0.0312369,-0.105526,-0.654379,0.571789
27,0.468121,-0.0624709,0.452625,-0.0635996,-3.06889,0.0310749,-0.102936,-0.636951,0.594293
28,0.437128,-0.0647282,0.42182,-0.0657062,-3.07779,0.030678,-0.0999982,-0.617115,0.61917
29,0.406513,-0.0666842,0.391519,-0.0675093,-3.08661,0.0300329,-0.0966259,-0.594779,0.646238
30,0.376525,-0.0683345,0.361782,-0.0690271,-3.09465,0.0295184,-0.0928668,-0.570436,0.674602
31,0.347039,-0.0697197,0.332595,-0.0702577,-3.10436,0.0289079,-0.0888732,-0.543822,0.704258
32,0.318151,-0.0707958,0.304057,-0.0711568,-3.11599,0.0281977,-0.0844171,-0.513923,0.735883
33,0.289963,-0.0715178,0.276268,-0.0716805,-3.12971,0.0273923,-0.079373,-0.479932,0.769665
34,0.262572,-0.0718433,0.249324,-0.0717885,3.13746,0.0264967,-0.0736085,-0.440972,0.805543
35,0.236076,-0.0717338,0.223321,-0.0714447,3.11893,0.0255161,-0.0669745,-0.396031,0.84316
36,0.210566,-0.0711556,0.19835,-0.0706179,3.09761,0.0244559,-0.0592951,-0.343902,0.881731
37,0.186134,-0.0700802,0.1745,-0.0692828,3.07315,0.023322,-0.0503583,-0.283118,0.919844
38,0.162867,-0.0684853,0.151858,-0.06742,3.04513,0.0221207,-0.0399028,-0.211854,0.955118
39,0.140849,-0.0663548,0.130506,-0.0650167,3.01294,0.0208589,-0.0276007,-0.127802,0.983667
40,0.120162,-0.0636787,0.110524,-0.0620659,2.9758,0.0195446,-0.0130329,-0.0279954,0.999216
41,0.100886,-0.0604531,0.09199,-0.0585665,2.93261,0.0181872,0.00434494,0.0914263,0.991641
42,0.0830943,-0.0566798,0.0749769,-0.0545226,2.88184,0.0167984,0.0252481,0.235529,0.944526
43,0.0668595,-0.0523653,0.059554,-0.0499427,2.82139,0.0153934,0.0506226,0.410948,0.831122
44,0.0522485,-0.0475201,0.0457864,-0.0448389,2.7483,0.0139926,0.0817128,0.626204,0.607868
45,0.0393242,-0.0421577,0.0337342,-0.0392257,2.65853,0.0126247,0.120111,0.891629,0.204998
46,0.0281441,-0.0362936,0.0234522,-0.033119,2.54673,0.0113302,0.167704,1.21796,-0.483438
47,0.0187602,-0.0299443,0.0149892,-0.0265351,2.40655,0.0101672,0.226276,1.61161,-1.59729
48,0.0112182,-0.023126,0.00838771,-0.0194899,2.23225,0.00921568,0.296304,2.0638,-3.25929
49,0.00555726,-0.0158539,0.00368344,-0.0119977,2.02312,0.00857469,0.374442,2.53575,-5.43004
50,0.00180963,-0.00814154,0.000904814,-0.00407077,1.78951,0.00834023,0.450904,2.96067,-7.7656
51,0,0,8.1822e-05,0.00416931,1.55117,0.00834023,0.513286,3.28485,-9.79026
52,0.000163644,0.00833862,0.00124584,0.0124886,1.3157,0.00857749,0.556161,3.46504,-11.0065
53,0.00232804,0.0166385,0.00441132,0.0207581,1.10259,0.00923271,0.570377,3.48515,-11.1462
54,0.00649459,0.0248776,0.00957563,0.028951,0.923217,0.0102147,0.560346,3.39207,-10.5061
55,0.0126567,0.0330243,0.016728,0.0370313,0.777432,0.0114248,0.53726,3.24454,-9.52705
56,0.0207993,0.0410383,0.0258493,0.0449551,0.659689,0.0127818,0.509823,3.08247,-8.50163
57,0.0308993,0.0488719,0.0369118,0.0526716,0.56359,0.0142252,0.48266,2.92584,-7.56054
58,0.0429244,0.0564713,0.0498791,0.0601248,0.48371,0.015712,0.457639,2.7823,-6.74121
59,0.0568338,0.0637784,0.0647058,0.0672554,0.415927,0.0172113,0.435235,2.65345,-6.04079
60,0.0725778,0.0707324,0.0813375,0.0740021,0.357245,0.0187001,0.415337,2.53833,-5.4431
61,0.0900972,0.0772718,0.0997108,0.0803038,0.305516,0.0201608,0.39763,2.43514,-4.9299
62,0.109324,0.0833358,0.119753,0.0861013,0.259205,0.0215789,0.381763,2.34198,-4.48487
63,0.130182,0.0888668,0.141384,0.091339,0.217215,0.0229428,0.367412,2.25712,-4.09458
64,0.152586,0.0938112,0.164514,0.0959663,0.178752,0.024242,0.354303,2.17908,-3.74837
65,0.176442,0.0981215,0.189045,0.0999392,0.143242,0.0254673,0.342208,2.10665,-3.43797
66,0.201648,0.101757,0.214873,0.103221,0.110259,0.0266105,0.330948,2.03886,-3.15695
67,0.228097,0.104685,0.241886,0.105783,0.0794871,0.027664,0.320375,1.97492,-2.90031
68,0.255674,0.106882,0.269966,0.107607,0.0506855,0.0286207,0.310376,1.9142,-2.66415
69,0.284258,0.108332,0.298991,0.10868,0.0236644,0.0294746,0.300854,1.85616,-2.44532
70,0.313724,0.109029,0.328834,0.109003,-0.0017298,0.0302197,0.291731,1.80032,-2.24114
71,0.343944,0.108977,0.359364,0.108582,-0.0256269,0.0308514,0.282927,1.74614,-2.04902
72,0.374785,0.108186,0.390446,0.107433,-0.0480653,0.0313572,0.274353,1.69246,-1.86442
73,0.406106,0.10668,0.421822,0.105627,-0.0669126,0.031503,0.26565,1.6404,-1.69092
74,0.437539,0.104573,0.453314,0.103261,-0.0830222,0.031659,0.257539,1.59208,-1.53472
75,0.469089,0.101948,0.484916,0.100396,-0.0977451,0.031807,0.250118,1.54719,-1.3938
76,0.500744,0.098844,0.51656,0.097074,-0.111446,0.0318294,0.243161,1.50486,-1.26459
77,0.532376,0.095304,0.548116,0.0933384,-0.124233,0.0317255,0.236567,1.46462,-1.14511
78,0.563857,0.0913728,0.579458,0.0892345,-0.13621,0.0314953,0.230286,1.42619,-1.03403
79,0.59506,0.0870961,0.610461,0.0848082,-0.147478,0.0311396,0.224278,1.38936,-0.930311
80,0.625862,0.0825203,0.641,0.0801062,-0.158132,0.0306597,0.218509,1.3539,-0.833056
81,0.656139,0.0776922,0.670955,0.0751754,-0.168259,0.0300574,0.212948,1.31965,-0.741475
82,0.685772,0.0726586,0.700208,0.0700624,-0.177937,0.0293354,0.207565,1.28641,-0.654855
83,0.714644,0.0674662,0.728643,0.0648141,-0.187233,0.0284965,0.202333,1.25401,-0.572551
84,0.742643,0.0621619,0.75615,0.059477,-0.196204,0.0275441,0.197221,1.22228,-0.493975
85,0.769658,0.0567922,0.782622,0.0540982,-0.20489,0.0264822,0.192203,1.19105,-0.418591
86,0.795587,0.0514042,0.807957,0.0487245,-0.213318,0.0253148,0.18725,1.16014,-0.345917
87,0.820327,0.0460449,0.832057,0.0434035,-0.221499,0.0240464,0.182336,1.12939,-0.275515
88,0.843786,0.0407621,0.85483,0.0381829,-0.229428,0.022682,0.177434,1.09863,-0.206996
89,0.865874,0.0356038,0.876191,0.033111,-0.237085,0.0212267,0.172516,1.06771,-0.140008
90,0.886507,0.0306182,0.896058,0.0282361,-0.244436,0.019686,0.167556,1.03645,-0.0742306
91,0.905608,0.025854,0.914357,0.0236067,-0.251433,0.0180656,0.162524,1.00467,-0.00936338
92,0.923105,0.0213594,0.93102,0.0192707,-0.258018,0.0163716,0.15739,0.972164,0.0548971
93,0.938935,0.017182,0.945987,0.0152749,-0.264124,0.0146104,0.152116,0.938676,0.118887
94,0.953039,0.0133678,0.959202,0.0116641,-0.26968,0.0127889,0.146652,0.903868,0.183023
95,0.965365,0.00996051,0.970618,0.0084807,-0.274614,0.010914,0.140928,0.867243,0.24789
96,0.975871,0.00700089,0.980194,0.00576314,-0.278855,0.00899343,0.134835,0.828014,0.314394
97,0.984517,0.0045254,0.987895,0.00354544,-0.282338,0.00703484,0.128184,0.784805,0.384081
98,0.991273,0.00256548,0.993694,0.00185605,-0.285006,0.00504638,0.120599,0.734892,0.459934
99,0.996116,0.00114662,0.997572,0.000717124,-0.286813,0.00303644,0.111152,0.671643,0.548896
100,0.999028,0.000287625,0.999514,0.000143813,-0.287728,0.00101357,0.0962788,0.549171,0.698411
101,1,0,0,0,0,0,0.019336,0,2.70146
